"Probe_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"218355_at",1.02462365779944,7.12923114901869,9.24447674140279,2.35142404260605e-15,4.74179022094033e-14,24.2327760355699,"Upregulated"
"221729_at",1.41959453502885,9.42676059800935,9.10219000043239,4.94504827838799e-15,9.50737797992404e-14,23.4956842295142,"Upregulated"
"201688_s_at",1.21340303809711,8.37186692798131,9.09774452779044,5.06114060056093e-15,9.71381533180873e-14,23.4726780237069,"Upregulated"
"205997_at",1.05899682640922,7.52016803783178,9.06023663562158,6.15540231423063e-15,1.16633358646259e-13,23.2786255204372,"Upregulated"
"218960_at",1.44196243252322,8.00975762231776,9.05329561480414,6.38238768354608e-15,1.20728985358623e-13,23.2427267516019,"Upregulated"
"211668_s_at",1.45454764315095,8.43075860570093,9.00579358697271,8.17661448415504e-15,1.52595896608398e-13,22.9971476239015,"Upregulated"
"208079_s_at",1.14160558559535,7.01352851982243,9.00356173192751,8.27231229530591e-15,1.54123691368145e-13,22.98561359999,"Upregulated"
"204962_s_at",1.11331962689901,6.81752314434579,8.99491780777805,8.65360730507874e-15,1.60824296563027e-13,22.9409463500392,"Upregulated"
"201761_at",1.19965753937157,9.17084124279439,8.9819701076208,9.25778488313989e-15,1.71338223049009e-13,22.8740507229915,"Upregulated"
"203936_s_at",1.40508083206791,8.65661934923365,8.93990891678812,1.15261743344742e-14,2.10695441095232e-13,22.6568322820117,"Upregulated"
"202855_s_at",1.17472464744933,8.13624338465421,8.91294690742531,1.326374185937e-14,2.3951050231146e-13,22.5176694606593,"Upregulated"
"208103_s_at",1.01577804863054,6.84435159658879,8.86977351657549,1.66058903420965e-14,2.96973558983095e-13,22.2949639641906,"Upregulated"
"218009_s_at",1.41043722738283,7.25508355493458,8.8378670533928,1.96041239885351e-14,3.46972752054431e-13,22.1304846846151,"Upregulated"
"202779_s_at",1.01362014563371,8.50080833314019,8.77280023710649,2.74939896379289e-14,4.7639857783979e-13,21.7953547423532,"Upregulated"
"217356_s_at",1.00635673703272,10.4643075158131,8.76748020217083,2.82644799495751e-14,4.88609314752819e-13,21.7679714628828,"Upregulated"
"201195_s_at",1.06894388606861,8.38744246725234,8.73948879855565,3.2687254046825e-14,5.60715998402927e-13,21.6239396750379,"Upregulated"
"204444_at",1.02993698147396,5.65468515004673,8.71008489436286,3.80775844626513e-14,6.42790011046408e-13,21.4727235196424,"Upregulated"
"214290_s_at",1.41083562986277,10.152363670215,8.68819457179973,4.26578446543667e-14,7.16311041773364e-13,21.3602044871794,"Upregulated"
"213506_at",1.22431941760028,7.32211085578505,8.6299560129834,5.76957878900315e-14,9.53028348075295e-13,21.0610936771833,"Upregulated"
"200806_s_at",1.0820075749057,10.1890397020841,8.4909408024528,1.18467661737376e-13,1.86559357349396e-12,20.3486213966089,"Upregulated"
"205242_at",2.05430912371288,7.96804115314019,8.46967660719821,1.32226040213931e-13,2.07408655664281e-12,20.2398361259428,"Upregulated"
"202619_s_at",1.32531425741168,8.6255673335514,8.46961852780704,1.32265718125451e-13,2.07408655664281e-12,20.2395390723009,"Upregulated"
"209498_at",1.01110664239057,8.15863479956075,8.41919002012017,1.71602507559285e-13,2.64990899233787e-12,19.9817715314403,"Upregulated"
"266_s_at",1.49107932970725,8.69152342940187,8.39673482918577,1.92679451914435e-13,2.95897741351437e-12,19.8670919457424,"Upregulated"
"219118_at",1.07877992516362,8.24236080038318,8.39338099790015,1.96041339232867e-13,3.00232932104878e-12,19.8499692283101,"Upregulated"
"218280_x_at",1.29561667413124,8.58794506104673,8.38667225763633,2.02942456076091e-13,3.10375205816303e-12,19.8157225617041,"Upregulated"
"210827_s_at",1.00340229126355,9.42112637527103,8.34086012456994,2.56989623856034e-13,3.86403494492847e-12,19.5820155825809,"Upregulated"
"216379_x_at",1.4780871736608,11.1108671179252,8.31310604636397,2.96473593777914e-13,4.39542321367482e-12,19.4405633132839,"Upregulated"
"209642_at",1.00261900239972,6.54798434290654,8.30223446740215,3.13536943653033e-13,4.62991631240593e-12,19.3851827341179,"Upregulated"
"204822_at",1.1516243828487,6.4818274521028,8.28679742410325,3.39458341429089e-13,4.99943834901811e-12,19.30657258967,"Upregulated"
"209771_x_at",1.40357105420549,11.2040055211963,8.2586004468188,3.92433855989788e-13,5.73416630361997e-12,19.1630683804293,"Upregulated"
"210809_s_at",1.32028689474173,10.9137660105047,8.17915571131429,5.90170133816437e-13,8.40304223120234e-12,18.7593411476464,"Upregulated"
"204619_s_at",1.12847252909887,8.15828437252337,8.14243254225039,7.12478609403753e-13,1.00260846431367e-11,18.5730244140978,"Upregulated"
"217744_s_at",1.13238898988036,9.29269193928972,8.13767524225672,7.30066097424798e-13,1.02186324427869e-11,18.5489024944705,"Upregulated"
"204285_s_at",1.49243468795355,8.29864774442991,8.10192940700313,8.7678733937402e-13,1.21124936660082e-11,18.3677607643986,"Upregulated"
"206239_s_at",2.75839951754292,8.14072839172897,8.07964066842029,9.82758081762783e-13,1.34513503291892e-11,18.254910210004,"Upregulated"
"215646_s_at",1.44833526786981,8.02866142030841,8.06226008423146,1.07415332857313e-12,1.45858370631293e-11,18.1669629289042,"Upregulated"
"208651_x_at",1.30113957580577,10.0700752741028,8.06195951782878,1.07580603147978e-12,1.45993823382849e-11,18.1654424458382,"Upregulated"
"221730_at",1.54372179804187,8.86609732466355,8.05933149628324,1.0903647017038e-12,1.47789517324001e-11,18.1521486000627,"Upregulated"
"211571_s_at",1.55398650938318,7.92507730004673,8.04723378689796,1.15995141402542e-12,1.56176419085973e-11,18.0909661558048,"Upregulated"
"201650_at",1.34983420754222,10.2481949771869,8.03990142924441,1.20425916901378e-12,1.61362038864306e-11,18.0538948928534,"Upregulated"
"202342_s_at",1.15207219685749,7.86182406079439,8.03609212322548,1.2279382127831e-12,1.64041649852792e-11,18.0346389516285,"Upregulated"
"208767_s_at",1.11349996491063,10.2639535112523,8.0069662500723,1.42496813517775e-12,1.88219116515506e-11,17.8874840216884,"Upregulated"
"201884_at",2.28540671882477,9.78332409304673,7.96358567330429,1.77813353982173e-12,2.31302683408334e-11,17.6685603487146,"Upregulated"
"210519_s_at",1.55946649505031,9.24258332893458,7.95327825383858,1.87410707269524e-12,2.43077578002725e-11,17.6165880184386,"Upregulated"
"33322_i_at",1.03373224008445,11.8039822465421,7.93130383567458,2.09624773130581e-12,2.70316482619719e-11,17.5058464342621,"Upregulated"
"203358_s_at",1.01062382525088,5.37023433071963,7.86027737635123,3.00929513039163e-12,3.79921378983098e-11,17.1484576703328,"Upregulated"
"221731_x_at",1.16489897698768,10.6104931888224,7.85144149093954,3.14756565632729e-12,3.95361925140591e-11,17.1040578007066,"Upregulated"
"218976_at",1.33847249853202,7.22136060330841,7.84916799891325,3.18415276326915e-12,3.99732259289727e-11,17.0926358090747,"Upregulated"
"205499_at",1.02360807986981,7.23177351593458,7.84093504811877,3.3202169144261e-12,4.15642660135712e-11,17.051281103177,"Upregulated"
"219117_s_at",1.06140661972765,9.3508029157757,7.81454378318455,3.7965398676672e-12,4.69990543729046e-11,16.9187958553851,"Upregulated"
"203889_at",1.33885441423927,6.96221203681308,7.81366118024157,3.81359195093884e-12,4.7146769849946e-11,16.9143672720283,"Upregulated"
